id1,id2,logical,text,inherit,term1,term2
HP:0034740,HP:0500210,f,t,f,Reduced CSF methionine concentration,Increased CSF methionine concentration
HP:0034791,HP:0034792,f,t,f,Increased muscle succinate dehydrogenase staining,Decreased muscle succinate dehydrogenase staining
HP:0040013,HP:0040014,f,t,f,Decreased mitochondrial number,Increased mitochondrial number
HP:0040030,HP:0040031,t,t,f,Chorioretinal hypopigmentation,Chorioretinal hyperpigmentation
HP:0040053,HP:0040055,t,t,f,Long lower eyelashes,Short lower eyelashes
HP:0009126,HP:0040063,f,t,f,Increased adipose tissue,Decreased adipose tissue
HP:0040178,HP:0040179,f,t,f,Increased level of platelet-activating factor,Decreased level of platelet-activating factor
HP:0040194,HP:0040195,f,t,f,Increased head circumference,Decreased head circumference
HP:0040253,HP:0040254,t,t,f,Increased size of the clitoris,Decreased size of the clitoris
HP:0040260,HP:0040261,t,t,f,Decreased size of nasopharyngeal adenoids,Increased size of nasopharyngeal adenoids
HP:0030781,HP:0040299,f,t,f,Increased circulating free fatty acid level,Decreased circulating free fatty acid level
HP:0003452,HP:0040303,t,t,f,Increased circulating iron concentration,Decreased circulating iron concentration
HP:0040305,HP:0040306,f,t,f,Increased male libido,Decreased male libido
HP:0000347,HP:0040309,f,t,f,Micrognathia,Increased size of the mandible
HP:0040328,HP:0040331,f,t,f,Focal hyperintensity of cerebral white matter on MRI,Focal hypointensity of cerebral white matter on MRI
HP:0040329,HP:0040332,f,t,f,Multifocal hyperintensity of cerebral white matter on MRI,Multifocal hypointensity of cerebral white matter on MRI
HP:0040330,HP:0040333,f,t,f,Confluent hyperintensity of cerebral white matter on MRI,Confluent hypointensity of cerebral white matter on MRI
HP:0011814,HP:0040426,t,t,f,Increased urinary hypoxanthine level,Decreased urinary hypoxanthine level
HP:0041077,HP:0041078,t,t,f,Increased immunoglobulin level in body fluid,Decreased immunoglobulin level in body fluid
HP:0025521,HP:0041079,f,t,f,Increased body fat percentage,Decreased body fat percentage
HP:0010839,HP:0045035,t,t,f,Increased urinary copper concentration,Decreased urinary copper concentration
HP:0045050,HP:0045051,f,t,f,Increased DLCO,Decreased DLCO
HP:0031418,HP:0045082,f,t,f,Increased body mass index,Decreased body mass index
HP:0046503,HP:0046504,f,t,f,Increased libido,Decreased libido
HP:0100047,HP:0100052,t,t,f,Enlarged epiphyses of the 2nd toe,Small epiphyses of the 2nd toe
HP:0100058,HP:0100063,t,t,f,Enlarged epiphyses of the 3rd toe,Small epiphyses of the 3rd toe
HP:0100069,HP:0100074,t,t,f,Enlarged epiphyses of the 4th toe,Small epiphyses of the 4th toe
HP:0100080,HP:0100085,t,t,f,Enlarged epiphyses of the 5th toe,Small epiphyses of the 5th toe
HP:0100103,HP:0100108,t,t,f,Enlarged epiphysis of the distal phalanx of the 2nd toe,Small epiphysis of the distal phalanx of the 2nd toe
HP:0100114,HP:0100119,t,t,f,Enlarged epiphysis of the middle phalanx of the 2nd toe,Small epiphysis of the middle phalanx of the 2nd toe
HP:0100125,HP:0100130,t,t,f,Enlarged epiphysis of the proximal phalanx of the 2nd toe,Small epiphysis of the proximal phalanx of the 2nd toe
HP:0100138,HP:0100143,t,t,f,Enlarged epiphysis of the distal phalanx of the 3rd toe,Small epiphysis of the distal phalanx of the 3rd toe
HP:0100149,HP:0100154,t,t,f,Enlarged epiphysis of the middle phalanx of the 3rd toe,Small epiphysis of the middle phalanx of the 3rd toe
HP:0100160,HP:0100165,t,t,f,Enlarged epiphysis of the proximal phalanx of the 3rd toe,Small epiphysis of the proximal phalanx of the 3rd toe
HP:0100172,HP:0100177,t,t,f,Enlarged epiphysis of the distal phalanx of the 4th toe,Small epiphysis of the distal phalanx of the 4th toe
HP:0100183,HP:0100188,t,t,f,Enlarged epiphysis of the middle phalanx of the 4th toe,Small epiphysis of the middle phalanx of the 4th toe
HP:0100194,HP:0100199,t,t,f,Enlarged epiphysis of the proximal phalanx of the 4th toe,Small epiphysis of the proximal phalanx of the 4th toe
HP:0100205,HP:0100210,t,t,f,Enlarged epiphysis of the distal phalanx of the 5th toe,Small epiphysis of the distal phalanx of the 5th toe
HP:0100216,HP:0100221,t,t,f,Enlarged epiphysis of the middle phalanx of the 5th toe,Small epiphysis of the middle phalanx of the 5th toe
HP:0100227,HP:0100232,t,t,f,Enlarged epiphysis of the proximal phalanx of the 5th toe,Small epiphysis of the proximal phalanx of the 5th toe
HP:0100281,HP:0100282,f,t,f,Chronic colitis,Acute colitis
HP:0100293,HP:0100295,f,t,f,Hypertrophied muscle fibers,Muscle fiber atrophy
HP:0034901,HP:0100513,f,t,f,Increased circulating vitamin E concentration,Decreased circulating vitamin E concentration
HP:0100553,HP:0200053,f,t,f,Hemihypertrophy of lower limb,Hemihypotrophy of lower limb
HP:0100554,HP:0100558,f,t,f,Hemihypertrophy of upper limb,Hemiatrophy of upper limb
HP:0005257,HP:0100625,f,t,f,Thoracic hypoplasia,Enlarged thorax
HP:0011487,HP:0100689,t,t,f,Increased corneal thickness,Decreased corneal thickness
HP:0100770,HP:0100771,t,t,f,Hyperperistalsis,Hypoperistalsis
HP:0000013,HP:0100878,f,t,f,Hypoplasia of the uterus,Enlarged uterus
HP:0025517,HP:0100961,f,t,f,Hypoplastic hippocampus,Enlarged hippocampus
HP:0200119,HP:0200123,f,t,f,Acute hepatitis,Chronic hepatitis
HP:0400004,HP:0400005,t,t,f,Long ear,Short ear
HP:0410053,HP:0410054,t,t,f,Elevated circulating gamma-aminobutyric acid concentration,Decreased circulating GABA concentration
HP:0410145,HP:0410146,f,t,f,Decreased circulating biotinidase concentration,Elevated circulating biotinidase concentration
HP:0410178,HP:0410179,t,t,f,Increased glucose-6-phosphate dehydrogenase level in blood,Decreased glucose-6-phosphate dehydrogenase level in blood
HP:0410181,HP:0410182,f,t,f,Increased glucose-6-phosphate dehydrogenase level in dried blood spot,Decreased glucose-6-phosphate dehydrogenase level in dried blood spot
HP:0410186,HP:0410187,t,t,f,Increased glucose-6-phosphate dehydrogenase level in tissue,Decreased glucose-6-phosphate dehydrogenase level in tissue
HP:0410188,HP:0410189,f,t,f,Decreased glucose-6-phosphate dehydrogenase level in red blood cells,Increased glucose-6-phosphate dehydrogenase level in red blood cells
HP:0410190,HP:0410191,f,t,f,Decreased glucose-6-phosphate dehydrogenase level in leukocytes,Increased glucose-6-phosphate dehydrogenase level in leukocytes
HP:0410194,HP:0410195,t,t,f,Increased circulating UDP glucose-4-epimerase concentration,Decreased circulating UDP glucose-4-epimerase concentration
HP:0410197,HP:0410198,f,t,f,Increased erythrocyte UDP glucose-4-epimerase concentration,Decreased erythrocyte UDP glucose-4-epimerase concentration
HP:0410212,HP:0410213,t,t,f,Hyperoxemia in cord blood,Hypoxemia in cord blood
HP:0410214,HP:0410215,t,t,f,Hypercapnia in cord blood,Hypocapnia in cord blood
HP:0410245,HP:0410246,t,t,f,Decreased circulating IgD concentration,Increased circulating IgD concentration
HP:0410288,HP:0410289,t,t,f,Hyperamylasemia,Hypoamylasemia
HP:0410311,HP:0410312,f,t,f,Hyposegmentation of neutrophil nuclei in CSF,Hypersegmentation of neutrophil nuclei in CSF
HP:0410314,HP:0410315,t,t,f,Decreased urinary 1-methylhistidine,Increased urinary 1-methylhistidine
HP:0410317,HP:0410318,t,t,f,Increased urinary 3-methylhistidine,Decreased urinary 3-methylhistidine
HP:0410342,HP:0410343,t,t,f,Increased circulating heparan sulfate level,Decreased circulating heparan sulfate level
HP:0410352,HP:0410353,f,t,f,Increased complex N-glycan level,Decreased complex N-glycan level
HP:0410354,HP:0410355,f,t,f,Increased sialylated N-glycan level,Decreased sialylated N-glycan level
HP:0410357,HP:0410358,f,t,f,Increased high-mannose N-glycan level,Decreased high-mannose N-glycan level
HP:0410360,HP:0410361,f,t,f,Increased core 1 O-glycan level,Decreased core 1 O-glycan level
HP:0410363,HP:0410364,f,t,f,Increased monosialylated core 1 O-glycan level,Decreased monosialylated core 1 O-glycan level
HP:0410375,HP:0410378,f,t,f,Increased proportion of naive CD4 T cells,Decreased proportion of naive CD4 T cells
HP:0410376,HP:0410377,f,t,f,Increased proportion of naive CD8 T cells,Decreased proportion of naive CD8 T cells
HP:0410385,HP:0410392,f,t,f,"Decreased proportion of CD8-positive, alpha-beta memory T cells","Increased proportion of CD8-positive, alpha-beta memory T cells"
HP:0410386,HP:0410391,f,t,f,"Decreased proportion of CD4-positive, alpha-beta memory T cells","Increased proportion of CD4-positive, alpha-beta memory T cells"
HP:0410388,HP:0410393,f,t,f,"Decreased proportion of central memory CD4-positive, alpha-beta T cells","Increased proportion of central memory CD4-positive, alpha-beta T cells"
HP:0410389,HP:0410396,f,t,f,"Decreased proportion of central memory CD8-positive, alpha-beta T cells","Increased proportion of central memory CD8-positive, alpha-beta T cells"
HP:0410390,HP:0410395,f,t,f,"Decreased proportion of effector memory CD8-positive, alpha-beta T cells","Increased proportion of effector memory CD8-positive, alpha-beta T cells"
HP:0430073,HP:0430074,t,t,f,Decreased circulating beta-carotene concentration,Increased circulating beta-carotene concentration
HP:0500076,HP:0500078,f,t,f,Alternating hypertropia,Alternating hypotropia
HP:0500077,HP:0500079,f,t,f,Alternating hyperphoria,Alternating hypophoria
HP:0500134,HP:0500135,t,t,f,Hypertryptophanemia,Hypotryptophanemia
HP:0500149,HP:0500150,t,t,f,Hyperglutamatemia,Hypoglutamatemia
HP:0500151,HP:0500152,t,t,f,Hypercystinemia,Hypocystinemia
HP:0500156,HP:0500157,t,t,f,Hyperasparaginemia,Hypoasparaginemia
HP:0500161,HP:0500162,t,t,f,Increased circulating carnosine concentration,Decreased circulating carnosine concentration
HP:0500181,HP:0500182,t,t,f,Hypertaurinemia,Hypotaurinemia
HP:0500187,HP:0500188,t,t,f,Increased CSF valine concentration,Decreased CSF valine concentration
HP:0500190,HP:0500191,t,t,f,Decreased CSF leucine concentration,Increased CSF leucine concentration
HP:0500193,HP:0500194,t,t,f,Increased CSF isoleucine concentration,Decreased CSF isoleucine concentration
HP:0500197,HP:0500198,t,t,f,Increased CSF glutamine concentration,Decreased CSF glutamine concentration
HP:0500200,HP:0500201,t,t,f,Increased CSF glutamate concentration,Decreased CSF glutamate concentration
HP:0500203,HP:0500204,t,t,f,Increased CSF arginine concentration,Decreased CSF arginine concentration
HP:0500207,HP:0500208,t,t,f,Decreased CSF lysine concentration,Increased CSF lysine concentration
HP:0500212,HP:0500213,t,t,f,Increased CSF threonine concentration,Decreased CSF threonine concentration
HP:0500220,HP:0500221,t,t,f,Increased CSF tyrosine concentration,Decreased CSF tyrosine concentration
HP:0500223,HP:0500224,t,t,f,Increased CSF phenylalanine concentration,Decreased CSF phenylalanine concentration
HP:0500227,HP:0500228,t,t,f,Increased CSF serine concentration,Decreased CSF serine concentration
HP:0500233,HP:0500234,t,t,f,Increased CSF alanine concentration,Decreased CSF alanine concentration
HP:0500236,HP:0500237,t,t,f,Increased CSF histidine concentration,Decreased CSF histidine concentration
HP:0500265,HP:0500266,f,t,f,"Increased proportion of CD8-positive, alpha-beta TEMRA T cells","Decreased proportion of CD8-positive, alpha-beta TEMRA T cells"
HP:0500270,HP:0500271,f,t,f,Increased proportion of gamma-delta T cells,Decreased proportion of gamma-delta T cells
HP:0500273,HP:0500274,f,t,f,Increased proportion of immature gamma-delta T cells,Decreased proportion of immature gamma-delta T cells
HP:4000050,HP:4000051,f,t,f,Open fracture,Closed fracture
HP:4000158,HP:4000160,f,t,f,Typified by high penetrance,Typified by low penetrance
HP:5200315,HP:5200320,f,t,f,Amplification of relationship seeking,Diminishment of relationship seeking
HP:5200321,HP:5200327,f,t,f,Amplification of sexual behavior,Diminishment of sexual behavior
HP:5200322,HP:5200328,f,t,f,Amplification of emotional expression,Diminishment of emotional expression
HP:5201000,HP:5201001,f,t,f,Incomplete unilateral cleft lip,Complete unilateral cleft lip
HP:5201007,HP:5201008,f,t,f,Incomplete cleft maxillary alveolar ridge,Complete cleft maxillary alveolar ridge
HP:6000126,HP:6000523,f,t,f,Decreased urinary bile acid level,Increased urinary bile acid level
HP:0025484,HP:6000244,f,t,f,Increased circulating thyroglobulin concentration,Decreased circulating thyroglobulin concentration
HP:0032274,HP:6000674,f,t,f,Increased CSF N-acetylaspartic acid concentration,Decreased CSF N-acetylaspartic acid concentration
HP:6000680,HP:6000681,f,t,f,Low serum osmolality,High serum osmolality
HP:0003997,HP:6000885,f,t,f,Hypoplastic radial head,Enlarged radial head
HP:0000253,HP:0040194,t,f,f,Progressive microcephaly,Increased head circumference
HP:0000293,HP:0009938,t,f,f,Full cheeks,Sunken cheeks
HP:0000391,HP:0009905,t,f,f,Thickened helices,Thin ear helix
HP:0000468,HP:0005995,t,f,f,Increased adipose tissue around the neck,Decreased adipose tissue around neck
HP:0000568,HP:0001090,t,f,f,Microphthalmia,Abnormally large globe
HP:0000837,HP:0040171,t,f,f,Increased circulating gonadotropin level,Decreased serum testosterone concentration
HP:0000842,HP:0001988,t,f,f,Hyperinsulinemia,Recurrent hypoglycemia
HP:0000842,HP:0030689,t,f,f,Hyperinsulinemia,Decreased glucagon level
HP:0000846,HP:0002717,t,f,f,Adrenal insufficiency,Adrenal overactivity
HP:0000848,HP:0004319,t,f,f,Increased circulating renin concentration,Decreased circulating aldosterone concentration
HP:0000859,HP:0002920,t,f,f,Increased circulating aldosterone concentration,Decreased circulating ACTH concentration
HP:0000859,HP:0003351,t,f,f,Increased circulating aldosterone concentration,Decreased circulating renin concentration
HP:0000883,HP:0000900,t,f,f,Thin ribs,Thickened ribs
HP:0000921,HP:0005815,t,f,f,Missing ribs,Supernumerary ribs
HP:0000938,HP:0005789,t,f,f,Osteopenia,Generalized osteosclerosis
HP:0000938,HP:0011001,t,f,f,Osteopenia,Increased bone mineral density
HP:0000938,HP:0011002,t,f,f,Osteopenia,Osteopetrosis
HP:0000954,HP:0006114,t,f,f,Single transverse palmar crease,Multiple palmar creases
HP:0000977,HP:0030053,t,f,f,Soft skin,Stiff skin
HP:0001090,HP:0007633,t,f,f,Abnormally large globe,Bilateral microphthalmos
HP:0001276,HP:0001290,t,f,f,Hypertonia,Generalized hypotonia
HP:0001276,HP:0006829,t,f,f,Hypertonia,Severe muscular hypotonia
HP:0001376,HP:0006094,t,f,f,Limitation of joint mobility,Finger joint hypermobility
HP:0001513,HP:0001824,t,f,f,Obesity,Weight loss
HP:0001513,HP:0004325,t,f,f,Obesity,Decreased body weight
HP:0001513,HP:0004326,t,f,f,Obesity,Cachexia
HP:0001824,HP:0004324,t,f,f,Weight loss,Increased body weight
HP:0001829,HP:0001849,t,f,f,Foot polydactyly,Foot oligodactyly
HP:0001830,HP:0001849,t,f,f,Postaxial foot polydactyly,Foot oligodactyly
HP:0001841,HP:0001849,t,f,f,Preaxial foot polydactyly,Foot oligodactyly
HP:0001880,HP:0001888,t,f,f,Eosinophilia,Lymphopenia
HP:0001880,HP:0001913,t,f,f,Eosinophilia,Granulocytopenia
HP:0001880,HP:0031891,t,f,f,Eosinophilia,Decreased eosinophil count
HP:0001888,HP:0001974,t,f,f,Lymphopenia,Leukocytosis
HP:0001888,HP:0100827,t,f,f,Lymphopenia,Lymphocytosis
HP:0001913,HP:0001974,t,f,f,Granulocytopenia,Leukocytosis
HP:0001987,HP:0031969,t,f,f,Hyperammonemia,Reduced blood urea nitrogen
HP:0001988,HP:0003074,t,f,f,Recurrent hypoglycemia,Hyperglycemia
HP:0002152,HP:0004313,t,f,f,Hyperproteinemia,Decreased circulating antibody concentration
HP:0002152,HP:0004315,t,f,f,Hyperproteinemia,Decreased circulating IgG concentration
HP:0002155,HP:0045014,t,f,f,Hypertriglyceridemia,Hypolipidemia
HP:0002157,HP:0031969,t,f,f,Azotemia,Reduced blood urea nitrogen
HP:0002160,HP:0003658,t,f,f,Hyperhomocystinemia,Hypomethioninemia
HP:0002160,HP:0020222,t,f,f,Hyperhomocystinemia,Hypohomocysteinemia
HP:0002673,HP:0002812,t,f,f,Coxa valga,Coxa vara
HP:0002750,HP:0005616,t,f,f,Delayed skeletal maturation,Accelerated skeletal maturation
HP:0002901,HP:0002905,t,f,f,Hypocalcemia,Hyperphosphatemia
HP:0002901,HP:0003528,t,f,f,Hypocalcemia,Elevated circulating calcitonin concentration
HP:0002914,HP:0012604,t,f,f,Hyperchloriduria,Hyponatriuria
HP:0002920,HP:0003118,t,f,f,Decreased circulating ACTH concentration,Increased circulating cortisol level
HP:0002920,HP:0003154,t,f,f,Decreased circulating ACTH concentration,Increased circulating ACTH level
HP:0002945,HP:0030320,t,f,f,Intervertebral space narrowing,Increased intervertebral space
HP:0002946,HP:0030305,t,f,f,Supernumerary vertebrae,Decreased number of vertebrae
HP:0003075,HP:0012117,t,f,f,Hypoproteinemia,Hyperalbuminemia
HP:0003077,HP:0003146,t,f,f,Hyperlipidemia,Hypocholesterolemia
HP:0003077,HP:0003563,t,f,f,Hyperlipidemia,Decreased LDL cholesterol concentration
HP:0003077,HP:0010981,t,f,f,Hyperlipidemia,Hypolipoproteinemia
HP:0003077,HP:0012153,t,f,f,Hyperlipidemia,Hypotriglyceridemia
HP:0003077,HP:0031242,t,f,f,Hyperlipidemia,Decreased circulating chylomicron concentration
HP:0003077,HP:0031243,t,f,f,Hyperlipidemia,Decreased VLDL cholesterol concentration
HP:0003124,HP:0003563,t,f,f,Hypercholesterolemia,Decreased LDL cholesterol concentration
HP:0003124,HP:0010981,t,f,f,Hypercholesterolemia,Hypolipoproteinemia
HP:0003124,HP:0031243,t,f,f,Hypercholesterolemia,Decreased VLDL cholesterol concentration
HP:0003124,HP:0045014,t,f,f,Hypercholesterolemia,Hypolipidemia
HP:0003141,HP:0003146,t,f,f,Increased LDL cholesterol concentration,Hypocholesterolemia
HP:0003141,HP:0010981,t,f,f,Increased LDL cholesterol concentration,Hypolipoproteinemia
HP:0003141,HP:0045014,t,f,f,Increased LDL cholesterol concentration,Hypolipidemia
HP:0003154,HP:0008163,t,f,f,Increased circulating ACTH level,Decreased circulating cortisol level
HP:0003154,HP:0032363,t,f,f,Increased circulating ACTH level,Decreased circulating corticosterone level
HP:0003231,HP:0500141,t,f,f,Hypertyrosinemia,Hypophenylalaninemia
HP:0003234,HP:0003455,t,f,f,Decreased circulating carnitine concentration,Elevated circulating long chain fatty acid concentration
HP:0003234,HP:0033419,t,f,f,Decreased circulating carnitine concentration,Elevated circulating 3-hydroxybutyric acid concentration
HP:0003234,HP:0033643,t,f,f,Decreased circulating carnitine concentration,Increased circulating very long-chain fatty acid concentration
HP:0003234,HP:0035030,t,f,f,Decreased circulating carnitine concentration,Elevated circulating carnitine concentration
HP:0003237,HP:0004313,t,f,f,Increased circulating IgG concentration,Decreased circulating antibody concentration
HP:0003260,HP:0500140,t,f,f,Hydroxyprolinemia,Decreased circulating hydroxyproline concentration
HP:0003261,HP:0004313,t,f,f,Increased circulating IgA concentration,Decreased circulating antibody concentration
HP:0003281,HP:0040303,t,f,f,Increased circulating ferritin concentration,Decreased circulating iron concentration
HP:0003286,HP:0500152,t,f,f,Cystathioninemia,Hypocystinemia
HP:0003292,HP:0003455,t,f,f,Decreased serum leptin,Elevated circulating long chain fatty acid concentration
HP:0003345,HP:0045012,t,f,f,Elevated urinary norepinephrine level,Decreased urinary catecholamine concentration
HP:0003359,HP:0011943,t,f,f,Decreased urinary sulfate,Increased urinary thiosulfate
HP:0003362,HP:0010981,t,f,f,Increased VLDL cholesterol concentration,Hypolipoproteinemia
HP:0003362,HP:0012153,t,f,f,Increased VLDL cholesterol concentration,Hypotriglyceridemia
HP:0003362,HP:0045014,t,f,f,Increased VLDL cholesterol concentration,Hypolipidemia
HP:0003375,HP:0008798,t,f,f,Narrow greater sciatic notch,Widened greater sciatic notch
HP:0003429,HP:0030173,t,f,f,CNS hypomyelination,Peripheral hypermyelination
HP:0003455,HP:0012153,t,f,f,Elevated circulating long chain fatty acid concentration,Hypotriglyceridemia
HP:0003455,HP:0045014,t,f,f,Elevated circulating long chain fatty acid concentration,Hypolipidemia
HP:0003496,HP:0500142,t,f,f,Increased circulating IgM level,Hypolysinemia
HP:0003537,HP:0004368,t,f,f,Hypouricemia,Increased circulating purine concentration
HP:0003572,HP:0032491,t,f,f,Low plasma citrulline,Increased circulating argininosuccinic acid
HP:0003646,HP:0045011,t,f,f,Bicarbonaturia,Decreased urine bicarbonate concentration
HP:0003658,HP:0034617,t,f,f,Hypomethioninemia,Elevated circulating S-adenosyl methionine concentration
HP:0003658,HP:0034730,t,f,f,Hypomethioninemia,Elevated circulating S-adenosyl-L-homocysteine concentration
HP:0003658,HP:0034731,t,f,f,Hypomethioninemia,Elevated circulating S-adenosyl-L-methionine concentration
HP:0003658,HP:0034745,t,f,f,Hypomethioninemia,Elevated circulating S-sulfocysteine concentration
HP:0004324,HP:0004326,t,f,f,Increased body weight,Cachexia
HP:0004349,HP:0005789,t,f,f,Reduced bone mineral density,Generalized osteosclerosis
HP:0004586,HP:0004625,t,f,f,Biconcave vertebral bodies,Biconvex vertebral bodies
HP:0005019,HP:0006470,t,f,f,Diaphyseal undertubulation,Thin long bone diaphyses
HP:0005789,HP:0006462,t,f,f,Generalized osteosclerosis,Generalized bone demineralization
HP:0006040,HP:0010038,t,f,f,Long second metacarpal,Short 2nd metacarpal
HP:0006067,HP:0006611,t,f,f,Multiple carpal ossification centers,Decreased number of sternal ossification centers
HP:0006462,HP:0011001,t,f,f,Generalized bone demineralization,Increased bone mineral density
HP:0006462,HP:0011002,t,f,f,Generalized bone demineralization,Osteopetrosis
HP:0006610,HP:0040158,t,f,f,Wide intermamillary distance,Short intermamillary distance
HP:0007083,HP:0011808,t,f,f,Hyperactive patellar reflex,Decreased patellar reflex
HP:0007350,HP:0012391,t,f,f,Upper limb hyperreflexia,Hyporeflexia of upper limbs
HP:0008358,HP:0500140,t,f,f,Hyperprolinemia,Decreased circulating hydroxyproline concentration
HP:0008383,HP:0030806,t,f,f,Slow-growing nails,Fast-growing nails
HP:0008687,HP:0008711,t,f,f,Hypoplasia of the prostate,Benign prostatic hyperplasia
HP:0009147,HP:0009390,t,f,f,Enlarged epiphysis of the distal phalanx of the 5th finger,Small epiphyses of the 5th finger
HP:0009148,HP:0009385,t,f,f,Small epiphysis of the distal phalanx of the 5th finger,Enlarged epiphyses of the 5th finger
HP:0009158,HP:0009390,t,f,f,Enlarged epiphysis of the proximal phalanx of the 5th finger,Small epiphyses of the 5th finger
HP:0009159,HP:0009385,t,f,f,Small epiphysis of the proximal phalanx of the 5th finger,Enlarged epiphyses of the 5th finger
HP:0009206,HP:0009390,t,f,f,Enlarged epiphysis of the middle phalanx of the 5th finger,Small epiphyses of the 5th finger
HP:0009211,HP:0009385,t,f,f,Small epiphysis of the middle phalanx of the 5th finger,Enlarged epiphyses of the 5th finger
HP:0009217,HP:0009401,t,f,f,Enlarged epiphysis of the middle phalanx of the 4th finger,Small epiphyses of the 4th finger
HP:0009222,HP:0009396,t,f,f,Small epiphysis of the middle phalanx of the 4th finger,Enlarged epiphyses of the 4th finger
HP:0009253,HP:0009401,t,f,f,Enlarged epiphysis of the distal phalanx of the 4th finger,Small epiphyses of the 4th finger
HP:0009258,HP:0009396,t,f,f,Small epiphysis of the distal phalanx of the 4th finger,Enlarged epiphyses of the 4th finger
HP:0009264,HP:0009401,t,f,f,Enlarged epiphysis of the proximal phalanx of the 4th finger,Small epiphyses of the 4th finger
HP:0009269,HP:0009396,t,f,f,Small epiphysis of the proximal phalanx of the 4th finger,Enlarged epiphyses of the 4th finger
HP:0009324,HP:0009418,t,f,f,Enlarged epiphysis of the middle phalanx of the 3rd finger,Small epiphyses of the 3rd finger
HP:0009329,HP:0009413,t,f,f,Small epiphysis of the middle phalanx of the 3rd finger,Enlarged epiphyses of the 3rd finger
HP:0009338,HP:0009418,t,f,f,Enlarged epiphysis of the distal phalanx of the 3rd finger,Small epiphyses of the 3rd finger
HP:0009343,HP:0009413,t,f,f,Small epiphysis of the distal phalanx of the 3rd finger,Enlarged epiphyses of the 3rd finger
HP:0009349,HP:0009390,t,f,f,Enlarged epiphysis of the proximal phalanx of the 3rd finger,Small epiphyses of the 5th finger
HP:0009349,HP:0009418,t,f,f,Enlarged epiphysis of the proximal phalanx of the 3rd finger,Small epiphyses of the 3rd finger
HP:0009354,HP:0009413,t,f,f,Small epiphysis of the proximal phalanx of the 3rd finger,Enlarged epiphyses of the 3rd finger
HP:0009381,HP:0100807,t,f,f,Short finger,Long fingers
HP:0009413,HP:0010236,t,f,f,Enlarged epiphyses of the 3rd finger,Small epiphyses of the phalanges of the hand
HP:0009491,HP:0010236,t,f,f,Enlarged epiphyses of the 2nd finger,Small epiphyses of the phalanges of the hand
HP:0009496,HP:0010231,t,f,f,Small epiphyses of the 2nd finger,Enlarged epiphyses of the phalanges of the hand
HP:0009667,HP:0009694,t,f,f,Enlarged epiphysis of the proximal phalanx of the thumb,Small thumb epiphysis
HP:0009672,HP:0009689,t,f,f,Small epiphysis of the proximal phalanx of the thumb,Enlarged thumb epiphysis
HP:0009678,HP:0009694,t,f,f,Enlarged epiphysis of the distal phalanx of the thumb,Small thumb epiphysis
HP:0009683,HP:0009689,t,f,f,Small epiphysis of the distal phalanx of the thumb,Enlarged thumb epiphysis
HP:0009689,HP:0010236,t,f,f,Enlarged thumb epiphysis,Small epiphyses of the phalanges of the hand
HP:0009932,HP:0009934,t,f,f,Single naris,Supernumerary naris
HP:0010116,HP:0010135,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the proximal phalanx of the hallux
HP:0010116,HP:0010146,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the distal phalanx of the hallux
HP:0010116,HP:0010170,t,f,f,Enlarged epiphyses of the hallux,Small epiphyses of the toes
HP:0010116,HP:0100085,t,f,f,Enlarged epiphyses of the hallux,Small epiphyses of the 5th toe
HP:0010116,HP:0100210,t,f,f,Enlarged epiphyses of the hallux,Small epiphysis of the distal phalanx of the 5th toe
HP:0010121,HP:0010130,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the proximal phalanx of the hallux
HP:0010121,HP:0010141,t,f,f,Small epiphyses of the hallux,Enlarged epiphysis of the distal phalanx of the hallux
HP:0010121,HP:0010165,t,f,f,Small epiphyses of the hallux,Enlarged epiphyses of the toes
HP:0010231,HP:0010254,t,f,f,Enlarged epiphyses of the phalanges of the hand,Small epiphyses of the distal phalanges of the hand
HP:0010231,HP:0010265,t,f,f,Enlarged epiphyses of the phalanges of the hand,Small epiphyses of the middle phalanges of the hand
HP:0010231,HP:0010276,t,f,f,Enlarged epiphyses of the phalanges of the hand,Small epiphyses of the proximal phalanges of the hand
HP:0010236,HP:0010249,t,f,f,Small epiphyses of the phalanges of the hand,Enlarged epiphyses of the distal phalanges of the hand
HP:0010236,HP:0010260,t,f,f,Small epiphyses of the phalanges of the hand,Enlarged epiphyses of the middle phalanges of the hand
HP:0010236,HP:0010271,t,f,f,Small epiphyses of the phalanges of the hand,Enlarged epiphyses of the proximal phalanges of the hand
HP:0010254,HP:0010260,t,f,f,Small epiphyses of the distal phalanges of the hand,Enlarged epiphyses of the middle phalanges of the hand
HP:0010254,HP:0010271,t,f,f,Small epiphyses of the distal phalanges of the hand,Enlarged epiphyses of the proximal phalanges of the hand
HP:0010442,HP:0012165,t,f,f,Polydactyly,Oligodactyly
HP:0010569,HP:0012053,t,f,f,Elevated circulating 7-dehydrocholesterol concentration,Decreased circulating calcifediol concentration
HP:0010569,HP:0034935,t,f,f,Elevated circulating 7-dehydrocholesterol concentration,Decreased circulating 7-dehydrocholesterol concentration
HP:0010638,HP:0010686,t,f,f,Elevated alkaline phosphatase of hepatic origin,Low alkaline phosphatase of hepatic origin
HP:0010639,HP:0010684,t,f,f,Elevated alkaline phosphatase of bone origin,Low alkaline phosphatase of bone origin
