id1	id2	logical	text	term1	term2
HP:0001988	HP:0034321	t	f	Recurrent hypoglycemia	Elevated circulating guanidinoacetic acid concentration
HP:0001988	HP:0034333	t	f	Recurrent hypoglycemia	Increased circulating hypoxanthine concentration
HP:0001988	HP:0034383	t	f	Recurrent hypoglycemia	Elevated circulating biliverdin concentration
HP:0001988	HP:0034456	t	f	Recurrent hypoglycemia	Elevated circulating glutathione concentration
HP:0001988	HP:0034593	t	f	Recurrent hypoglycemia	Elevated circulating dihydrouracil concentration
HP:0001988	HP:0034594	t	f	Recurrent hypoglycemia	Elevated circulating dihydrothymine concentration
HP:0001988	HP:0034606	t	f	Recurrent hypoglycemia	Elevated circulating porphyrin concentration
HP:0001988	HP:0034611	t	f	Recurrent hypoglycemia	Elevated circulating arabinitol concentration
HP:0001988	HP:0034614	t	f	Recurrent hypoglycemia	Elevated circulating erythritol concentration
HP:0001988	HP:0034617	t	f	Recurrent hypoglycemia	Elevated circulating S-adenosyl methionine concentration
HP:0001988	HP:0034730	t	f	Recurrent hypoglycemia	Elevated circulating S-adenosyl-L-homocysteine concentration
HP:0001988	HP:0034731	t	f	Recurrent hypoglycemia	Elevated circulating S-adenosyl-L-methionine concentration
HP:0001988	HP:0034736	t	f	Recurrent hypoglycemia	Elevated circulating alpha-oxoadipic acid concentration
HP:0001988	HP:0034741	t	f	Recurrent hypoglycemia	Elevated circulating homoarginine concentration
HP:0001988	HP:0034745	t	f	Recurrent hypoglycemia	Elevated circulating S-sulfocysteine concentration
HP:0001988	HP:0034936	t	f	Recurrent hypoglycemia	Elevated circulating lathosterol concentration
HP:0001988	HP:0035030	t	f	Recurrent hypoglycemia	Elevated circulating carnitine concentration
HP:0001988	HP:0040146	t	f	Recurrent hypoglycemia	D-2-hydroxyglutaric acidemia
HP:0001988	HP:0040147	t	f	Recurrent hypoglycemia	L-2-hydroxyglutaric acidemia
HP:0001988	HP:0040302	t	f	Recurrent hypoglycemia	Hyperglycerolemia
HP:0001988	HP:0045045	t	f	Recurrent hypoglycemia	Elevated circulating acylcarnitine concentration
HP:0001988	HP:0100827	t	f	Recurrent hypoglycemia	Lymphocytosis
HP:0001988	HP:0410065	t	f	Recurrent hypoglycemia	Increased level of hippuric acid in blood
HP:0001988	HP:0410069	t	f	Recurrent hypoglycemia	Increased level of propylene glycol in blood
HP:0001988	HP:0410171	t	f	Recurrent hypoglycemia	Increased cotinine level
HP:0001988	HP:0410175	t	f	Recurrent hypoglycemia	Hyperketonemia
HP:0001988	HP:0410178	t	f	Recurrent hypoglycemia	Increased glucose-6-phosphate dehydrogenase level in blood
HP:0001988	HP:0410206	t	f	Recurrent hypoglycemia	Increased circulating nicotinurate level
HP:0001988	HP:0410246	t	f	Recurrent hypoglycemia	Increased circulating IgD concentration
HP:0001988	HP:0410288	t	f	Recurrent hypoglycemia	Hyperamylasemia
HP:0001988	HP:0410342	t	f	Recurrent hypoglycemia	Increased circulating heparan sulfate level
HP:0001988	HP:0430074	t	f	Recurrent hypoglycemia	Increased circulating beta-carotene concentration
HP:0001988	HP:0500134	t	f	Recurrent hypoglycemia	Hypertryptophanemia
HP:0001988	HP:0500138	t	f	Recurrent hypoglycemia	Hyperserinemia
HP:0001988	HP:0500149	t	f	Recurrent hypoglycemia	Hyperglutamatemia
HP:0001988	HP:0500151	t	f	Recurrent hypoglycemia	Hypercystinemia
HP:0001988	HP:0500153	t	f	Recurrent hypoglycemia	Hyperargininemia
HP:0001988	HP:0500156	t	f	Recurrent hypoglycemia	Hyperasparaginemia
HP:0001988	HP:0500159	t	f	Recurrent hypoglycemia	Increased circulating aspartic acid concentration
HP:0001988	HP:0500161	t	f	Recurrent hypoglycemia	Increased circulating carnosine concentration
HP:0001988	HP:0500167	t	f	Recurrent hypoglycemia	Hypergastrinemia
HP:0001988	HP:0500181	t	f	Recurrent hypoglycemia	Hypertaurinemia
HP:0001988	HP:0500250	t	f	Recurrent hypoglycemia	Increased circulating ethanolamine concentration
HP:0001988	HP:4000095	t	f	Recurrent hypoglycemia	Elevated circulating thymine concentration
HP:0001988	HP:4000213	t	f	Recurrent hypoglycemia	Elevated circulating hyaluronic acid concentration
HP:0001988	HP:6000234	t	f	Recurrent hypoglycemia	Elevated circulating dihydroxyphenylacetic acid concentration
HP:0001988	HP:6000267	t	f	Recurrent hypoglycemia	Elevated circulating methionine sulfoxide concentration
HP:0001988	HP:6000268	t	f	Recurrent hypoglycemia	Elevated circulating pipecolic acid concentration
HP:0001988	HP:6000271	t	f	Recurrent hypoglycemia	Elevated circulating glycylproline concentration
HP:0001988	HP:6000278	t	f	Recurrent hypoglycemia	Elevated circulating 2-aminoadipic acid concentration
HP:0001992	HP:0003127	t	f	Organic aciduria	Hypocalciuria
HP:0001992	HP:0003359	t	f	Organic aciduria	Decreased urinary sulfate
HP:0001992	HP:0011935	t	f	Organic aciduria	Decreased urinary urate
HP:0001992	HP:0012364	t	f	Organic aciduria	Decreased urinary potassium
HP:0001992	HP:0012365	t	f	Organic aciduria	Hypophosphaturia
HP:0001992	HP:0012403	t	f	Organic aciduria	Decreased urine alpha-ketoglutarate concentration
HP:0001992	HP:0012405	t	f	Organic aciduria	Hypocitraturia
HP:0001992	HP:0012601	t	f	Organic aciduria	Hypochloriduria
HP:0001992	HP:0012604	t	f	Organic aciduria	Hyponatriuria
HP:0001992	HP:0012609	t	f	Organic aciduria	Hypomagnesiuria
HP:0001992	HP:0040426	t	f	Organic aciduria	Decreased urinary hypoxanthine level
HP:0001992	HP:0045011	t	f	Organic aciduria	Decreased urine bicarbonate concentration
HP:0001992	HP:0045012	t	f	Organic aciduria	Decreased urinary catecholamine concentration
HP:0001992	HP:0045035	t	f	Organic aciduria	Decreased urinary copper concentration
HP:0001992	HP:0410055	t	f	Organic aciduria	Decreased level of erythritol in urine
HP:0001992	HP:0410060	t	f	Organic aciduria	Decreased level of D-mannose in urine
HP:0001992	HP:0410314	t	f	Organic aciduria	Decreased urinary 1-methylhistidine
HP:0001992	HP:0410318	t	f	Organic aciduria	Decreased urinary 3-methylhistidine
HP:0002000	HP:0009765	t	f	Short columella	Low hanging columella
HP:0002049	HP:0008341	f	t	Proximal renal tubular acidosis	Distal renal tubular acidosis
HP:0002057	HP:0011222	f	t	Prominent glabella	Depressed glabella
HP:0002085	HP:0007035	f	t	Occipital encephalocele	Anterior encephalocele
HP:0002092	HP:0002615	t	f	Pulmonary arterial hypertension	Hypotension
HP:0002148	HP:0002149	t	f	Hypophosphatemia	Hyperuricemia
HP:0002148	HP:0002152	t	f	Hypophosphatemia	Hyperproteinemia
HP:0002148	HP:0002153	t	f	Hypophosphatemia	Hyperkalemia
HP:0002148	HP:0002154	t	f	Hypophosphatemia	Hyperglycinemia
HP:0002148	HP:0002155	t	f	Hypophosphatemia	Hypertriglyceridemia
HP:0002148	HP:0002157	t	f	Hypophosphatemia	Azotemia
HP:0002148	HP:0002160	t	f	Hypophosphatemia	Hyperhomocystinemia
HP:0002148	HP:0002161	t	f	Hypophosphatemia	Hyperlysinemia
HP:0002148	HP:0002249	t	f	Hypophosphatemia	Melena
HP:0002148	HP:0002904	t	f	Hypophosphatemia	Hyperbilirubinemia
HP:0002148	HP:0002905	t	t	Hypophosphatemia	Hyperphosphatemia
HP:0002148	HP:0002912	t	f	Hypophosphatemia	Methylmalonic acidemia
HP:0002148	HP:0002918	t	f	Hypophosphatemia	Hypermagnesemia
HP:0002148	HP:0003072	t	f	Hypophosphatemia	Hypercalcemia
HP:0002148	HP:0003074	t	f	Hypophosphatemia	Hyperglycemia
HP:0002148	HP:0003077	t	f	Hypophosphatemia	Hyperlipidemia
HP:0002148	HP:0003118	t	f	Hypophosphatemia	Increased circulating cortisol level
HP:0002148	HP:0003124	t	f	Hypophosphatemia	Hypercholesterolemia
HP:0002148	HP:0003128	t	f	Hypophosphatemia	Lactic acidosis
HP:0002148	HP:0003138	t	f	Hypophosphatemia	Increased blood urea nitrogen
HP:0002148	HP:0003141	t	f	Hypophosphatemia	Increased LDL cholesterol concentration
HP:0002148	HP:0003154	t	f	Hypophosphatemia	Increased circulating ACTH level
HP:0002148	HP:0003212	t	f	Hypophosphatemia	Increased circulating IgE concentration
HP:0002148	HP:0003217	t	f	Hypophosphatemia	Hyperglutaminemia
HP:0002148	HP:0003228	t	f	Hypophosphatemia	Hypernatremia
HP:0002148	HP:0003231	t	f	Hypophosphatemia	Hypertyrosinemia
HP:0002148	HP:0003235	t	f	Hypophosphatemia	Hypermethioninemia
HP:0002148	HP:0003236	t	f	Hypophosphatemia	Elevated circulating creatine kinase concentration
HP:0002148	HP:0003237	t	f	Hypophosphatemia	Increased circulating IgG concentration
HP:0002148	HP:0003260	t	f	Hypophosphatemia	Hydroxyprolinemia
HP:0002148	HP:0003261	t	f	Hypophosphatemia	Increased circulating IgA concentration
HP:0002148	HP:0003286	t	f	Hypophosphatemia	Cystathioninemia
HP:0002148	HP:0003334	t	f	Hypophosphatemia	Elevated circulating catecholamine level
HP:0002148	HP:0003348	t	f	Hypophosphatemia	Hyperalaninemia
HP:0002148	HP:0003354	t	f	Hypophosphatemia	Hyperthreoninemia
HP:0002148	HP:0003362	t	f	Hypophosphatemia	Increased VLDL cholesterol concentration
HP:0002148	HP:0003455	t	f	Hypophosphatemia	Elevated circulating long chain fatty acid concentration
HP:0002148	HP:0003496	t	f	Hypophosphatemia	Increased circulating IgM level
HP:0002148	HP:0003528	t	f	Hypophosphatemia	Elevated circulating calcitonin concentration
HP:0002148	HP:0003530	t	f	Hypophosphatemia	Elevated circulating glutaric acid concentration
HP:0002148	HP:0003538	t	f	Hypophosphatemia	Increased iduronate sulfatase level
HP:0002148	HP:0004368	t	f	Hypophosphatemia	Increased circulating purine concentration
HP:0002148	HP:0004923	t	f	Hypophosphatemia	Hyperphenylalaninemia
HP:0002148	HP:0004925	t	f	Hypophosphatemia	Chronic lactic acidosis
HP:0002148	HP:0008180	t	f	Hypophosphatemia	Mildly elevated creatine kinase
HP:0002148	HP:0008247	t	f	Hypophosphatemia	Euthyroid hyperthyroxinemia
HP:0002148	HP:0008358	t	f	Hypophosphatemia	Hyperprolinemia
HP:0002148	HP:0010569	t	f	Hypophosphatemia	Elevated circulating 7-dehydrocholesterol concentration
HP:0002148	HP:0010571	t	f	Hypophosphatemia	Elevated circulating phytanic acid concentration
HP:0002148	HP:0010702	t	f	Hypophosphatemia	Increased circulating antibody concentration
HP:0002148	HP:0010896	t	f	Hypophosphatemia	Hypersarcosinemia
HP:0002148	HP:0010906	t	f	Hypophosphatemia	Hyperhistidinemia
HP:0002148	HP:0010910	t	f	Hypophosphatemia	Hypervalinemia
HP:0002148	HP:0010911	t	f	Hypophosphatemia	Hyperleucinemia
HP:0002148	HP:0010913	t	f	Hypophosphatemia	Hyperisoleucinemia
HP:0002148	HP:0010980	t	f	Hypophosphatemia	Hyperlipoproteinemia
HP:0002148	HP:0011423	t	f	Hypophosphatemia	Hyperchloremia
HP:0002148	HP:0011788	t	f	Hypophosphatemia	Increased circulating free T3
HP:0002148	HP:0011969	t	f	Hypophosphatemia	Elevated circulating luteinizing hormone level
HP:0002148	HP:0012024	t	f	Hypophosphatemia	Hypergalactosemia
HP:0002148	HP:0012026	t	f	Hypophosphatemia	Hyperornithinemia
HP:0002148	HP:0012117	t	f	Hypophosphatemia	Hyperalbuminemia
HP:0002148	HP:0012184	t	f	Hypophosphatemia	Increased HDL cholesterol concentration
HP:0002148	HP:0012202	t	f	Hypophosphatemia	Increased serum bile acid concentration
HP:0002148	HP:0012238	t	f	Hypophosphatemia	Increased circulating chylomicron concentration
HP:0002148	HP:0012416	t	f	Hypophosphatemia	Hypercapnia
HP:0002148	HP:0012419	t	f	Hypophosphatemia	Hyperoxemia
HP:0002148	HP:0012556	t	f	Hypophosphatemia	Hyperbeta-alaninemia
HP:0002148	HP:0020149	t	f	Hypophosphatemia	Elevated circulating succinate
HP:0002148	HP:0025550	t	f	Hypophosphatemia	Elevated circulating ribitol concentration
HP:0002148	HP:0025641	t	f	Hypophosphatemia	Elevated circulating glycolate concentration
HP:0002148	HP:0030088	t	f	Hypophosphatemia	Increased serum testosterone level
HP:0002148	HP:0030348	t	f	Hypophosphatemia	Increased circulating androgen concentration
HP:0002148	HP:0030688	t	f	Hypophosphatemia	Increased glucagon level
HP:0002148	HP:0031414	t	f	Hypophosphatemia	High serum calcifediol
HP:0002148	HP:0031415	t	f	Hypophosphatemia	High serum calcitriol
HP:0002148	HP:0031793	t	f	Hypophosphatemia	Increased serum leptin
HP:0002148	HP:0031945	t	f	Hypophosphatemia	Elevated circulating N,N-dimethylglycine concentration
HP:0002148	HP:0032097	t	f	Hypophosphatemia	Hypermanganesemia
HP:0002148	HP:0032164	t	f	Hypophosphatemia	Increased blood folate concentration
HP:0002148	HP:0032205	t	f	Hypophosphatemia	Increased circulating galectin-3 level
HP:0002148	HP:0032254	t	f	Hypophosphatemia	Increased circulating copper concentration
HP:0002148	HP:0032273	t	f	Hypophosphatemia	Increased circulating N-acetylaspartic acid concentration
HP:0002148	HP:0032345	t	f	Hypophosphatemia	Elevated cancer Ag 19-9 level
HP:0002148	HP:0032362	t	f	Hypophosphatemia	Increased circulating corticosterone level
HP:0002148	HP:0032491	t	f	Hypophosphatemia	Increased circulating argininosuccinic acid
HP:0002148	HP:0033083	t	f	Hypophosphatemia	Increased circulating farnesol concentration
HP:0002148	HP:0033110	t	f	Hypophosphatemia	Elevated circulating alpha-aminobutyric acid concentration
HP:0002148	HP:0033139	t	f	Hypophosphatemia	Elevated circulating uracil concentration
HP:0002148	HP:0033146	t	f	Hypophosphatemia	Elevated circulating methylsuccinic acid concentration
HP:0002148	HP:0033148	t	f	Hypophosphatemia	Increased circulating isovaleric acid concentration
HP:0002148	HP:0033153	t	f	Hypophosphatemia	Elevated circulating dodecenoylcarnitine concentration
HP:0002148	HP:0033155	t	f	Hypophosphatemia	Elevated circulating L-alloisoleucine concentration
HP:0002148	HP:0033157	t	f	Hypophosphatemia	Elevated circulating 3-methylhistidine concentration
HP:0002148	HP:0033175	t	f	Hypophosphatemia	Elevated circulating 5-oxoproline concentration
HP:0002148	HP:0033177	t	f	Hypophosphatemia	Elevated circulating suberic acid concentration
HP:0002148	HP:0033301	t	f	Hypophosphatemia	Elevated circulating 1-methylhistidine concentration
HP:0002148	HP:0033302	t	f	Hypophosphatemia	Elevated circulating 4-hydroxyphenylacetic acid concentration
HP:0002148	HP:0033324	t	f	Hypophosphatemia	Elevated circulating homovanillic acid concentration
HP:0002148	HP:0033325	t	f	Hypophosphatemia	Elevated circulating sebacic acid concentration
HP:0002148	HP:0033340	t	f	Hypophosphatemia	Increased circulating guanosine concentration
HP:0002148	HP:0033341	t	f	Hypophosphatemia	Elevated circulating sitosterol concentration
HP:0002148	HP:0033356	t	f	Hypophosphatemia	Elevated circulating o-phosphoserine concentration
HP:0002148	HP:0033387	t	f	Hypophosphatemia	Elevated circulating pyridinoline concentration
HP:0002148	HP:0033417	t	f	Hypophosphatemia	Elevated circulating hydroxybutyric acid concentration
HP:0002148	HP:0033419	t	f	Hypophosphatemia	Elevated circulating 3-hydroxybutyric acid concentration
HP:0002148	HP:0033504	t	f	Hypophosphatemia	Elevated circulating fumarate concentration
HP:0002148	HP:0033643	t	f	Hypophosphatemia	Increased circulating very long-chain fatty acid concentration
HP:0002148	HP:0034276	t	f	Hypophosphatemia	Elevated circulating thymidine concentration
HP:0002148	HP:0034277	t	f	Hypophosphatemia	Elevated circulating deoxyuridine concentration
HP:0002148	HP:0034290	t	f	Hypophosphatemia	Elevated circulating tiglylglycine concentration
HP:0002148	HP:0034291	t	f	Hypophosphatemia	Elevated circulating creatine concentration
HP:0002148	HP:0034297	t	f	Hypophosphatemia	Elevated circulating tetracosanoic acid concentration
HP:0002148	HP:0034298	t	f	Hypophosphatemia	Elevated circulating hexacosanoic acid concentration
HP:0002148	HP:0034321	t	f	Hypophosphatemia	Elevated circulating guanidinoacetic acid concentration
HP:0002148	HP:0034333	t	f	Hypophosphatemia	Increased circulating hypoxanthine concentration
HP:0002148	HP:0034383	t	f	Hypophosphatemia	Elevated circulating biliverdin concentration
HP:0002148	HP:0034456	t	f	Hypophosphatemia	Elevated circulating glutathione concentration
HP:0002148	HP:0034593	t	f	Hypophosphatemia	Elevated circulating dihydrouracil concentration
HP:0002148	HP:0034594	t	f	Hypophosphatemia	Elevated circulating dihydrothymine concentration
HP:0002148	HP:0034606	t	f	Hypophosphatemia	Elevated circulating porphyrin concentration
HP:0002148	HP:0034611	t	f	Hypophosphatemia	Elevated circulating arabinitol concentration
HP:0002148	HP:0034614	t	f	Hypophosphatemia	Elevated circulating erythritol concentration
HP:0002148	HP:0034617	t	f	Hypophosphatemia	Elevated circulating S-adenosyl methionine concentration
HP:0002148	HP:0034730	t	f	Hypophosphatemia	Elevated circulating S-adenosyl-L-homocysteine concentration
HP:0002148	HP:0034731	t	f	Hypophosphatemia	Elevated circulating S-adenosyl-L-methionine concentration
HP:0002148	HP:0034736	t	f	Hypophosphatemia	Elevated circulating alpha-oxoadipic acid concentration
HP:0002148	HP:0034741	t	f	Hypophosphatemia	Elevated circulating homoarginine concentration
HP:0002148	HP:0034745	t	f	Hypophosphatemia	Elevated circulating S-sulfocysteine concentration
HP:0002148	HP:0034936	t	f	Hypophosphatemia	Elevated circulating lathosterol concentration
HP:0002148	HP:0035030	t	f	Hypophosphatemia	Elevated circulating carnitine concentration
HP:0002148	HP:0040146	t	f	Hypophosphatemia	D-2-hydroxyglutaric acidemia
HP:0002148	HP:0040147	t	f	Hypophosphatemia	L-2-hydroxyglutaric acidemia
HP:0002148	HP:0040302	t	f	Hypophosphatemia	Hyperglycerolemia
HP:0002148	HP:0045045	t	f	Hypophosphatemia	Elevated circulating acylcarnitine concentration
HP:0002148	HP:0100827	t	f	Hypophosphatemia	Lymphocytosis
HP:0002148	HP:0410065	t	f	Hypophosphatemia	Increased level of hippuric acid in blood
HP:0002148	HP:0410069	t	f	Hypophosphatemia	Increased level of propylene glycol in blood
HP:0002148	HP:0410171	t	f	Hypophosphatemia	Increased cotinine level
HP:0002148	HP:0410175	t	f	Hypophosphatemia	Hyperketonemia
HP:0002148	HP:0410178	t	f	Hypophosphatemia	Increased glucose-6-phosphate dehydrogenase level in blood
HP:0002148	HP:0410206	t	f	Hypophosphatemia	Increased circulating nicotinurate level
HP:0002148	HP:0410246	t	f	Hypophosphatemia	Increased circulating IgD concentration
HP:0002148	HP:0410288	t	f	Hypophosphatemia	Hyperamylasemia
HP:0002148	HP:0410342	t	f	Hypophosphatemia	Increased circulating heparan sulfate level
HP:0002148	HP:0430074	t	f	Hypophosphatemia	Increased circulating beta-carotene concentration
HP:0002148	HP:0500134	t	f	Hypophosphatemia	Hypertryptophanemia
HP:0002148	HP:0500138	t	f	Hypophosphatemia	Hyperserinemia
HP:0002148	HP:0500149	t	f	Hypophosphatemia	Hyperglutamatemia
HP:0002148	HP:0500151	t	f	Hypophosphatemia	Hypercystinemia
HP:0002148	HP:0500153	t	f	Hypophosphatemia	Hyperargininemia
HP:0002148	HP:0500156	t	f	Hypophosphatemia	Hyperasparaginemia
HP:0002148	HP:0500159	t	f	Hypophosphatemia	Increased circulating aspartic acid concentration
HP:0002148	HP:0500161	t	f	Hypophosphatemia	Increased circulating carnosine concentration
HP:0002148	HP:0500167	t	f	Hypophosphatemia	Hypergastrinemia
HP:0002148	HP:0500181	t	f	Hypophosphatemia	Hypertaurinemia
HP:0002148	HP:0500250	t	f	Hypophosphatemia	Increased circulating ethanolamine concentration
HP:0002148	HP:4000095	t	f	Hypophosphatemia	Elevated circulating thymine concentration
HP:0002148	HP:4000213	t	f	Hypophosphatemia	Elevated circulating hyaluronic acid concentration
HP:0002148	HP:6000234	t	f	Hypophosphatemia	Elevated circulating dihydroxyphenylacetic acid concentration
HP:0002148	HP:6000267	t	f	Hypophosphatemia	Elevated circulating methionine sulfoxide concentration
HP:0002148	HP:6000268	t	f	Hypophosphatemia	Elevated circulating pipecolic acid concentration
HP:0002148	HP:6000271	t	f	Hypophosphatemia	Elevated circulating glycylproline concentration
HP:0002148	HP:6000278	t	f	Hypophosphatemia	Elevated circulating 2-aminoadipic acid concentration
HP:0002149	HP:0002720	t	f	Hyperuricemia	Decreased circulating IgA concentration
HP:0002149	HP:0002850	t	f	Hyperuricemia	Decreased circulating total IgM
HP:0002149	HP:0002900	t	f	Hyperuricemia	Hypokalemia
HP:0002149	HP:0002901	t	f	Hyperuricemia	Hypocalcemia
HP:0002149	HP:0002902	t	f	Hyperuricemia	Hyponatremia
HP:0002149	HP:0002917	t	f	Hyperuricemia	Hypomagnesemia
HP:0002149	HP:0002920	t	f	Hyperuricemia	Decreased circulating ACTH concentration
HP:0002149	HP:0003073	t	f	Hyperuricemia	Hypoalbuminemia
HP:0002149	HP:0003075	t	f	Hyperuricemia	Hypoproteinemia
HP:0002149	HP:0003113	t	f	Hyperuricemia	Hypochloremia
HP:0002149	HP:0003146	t	f	Hyperuricemia	Hypocholesterolemia
HP:0002149	HP:0003233	t	f	Hyperuricemia	Decreased HDL cholesterol concentration
HP:0002149	HP:0003234	t	f	Hyperuricemia	Decreased circulating carnitine concentration
HP:0002149	HP:0003292	t	f	Hyperuricemia	Decreased serum leptin
HP:0002149	HP:0003351	t	f	Hyperuricemia	Decreased circulating renin concentration
HP:0002149	HP:0003537	t	t	Hyperuricemia	Hypouricemia
HP:0002149	HP:0003563	t	f	Hyperuricemia	Decreased LDL cholesterol concentration
HP:0002149	HP:0003572	t	f	Hyperuricemia	Low plasma citrulline
HP:0002149	HP:0003658	t	f	Hyperuricemia	Hypomethioninemia
HP:0002149	HP:0004313	t	f	Hyperuricemia	Decreased circulating antibody concentration
HP:0002149	HP:0004315	t	f	Hyperuricemia	Decreased circulating IgG concentration
HP:0002149	HP:0004319	t	f	Hyperuricemia	Decreased circulating aldosterone concentration
HP:0002149	HP:0005479	t	f	Hyperuricemia	Decreased circulating IgE concentration
HP:0002149	HP:0005510	t	f	Hyperuricemia	Transient erythroblastopenia
HP:0002149	HP:0005961	t	f	Hyperuricemia	Hypoargininemia
HP:0002149	HP:0008163	t	f	Hyperuricemia	Decreased circulating cortisol level
HP:0002149	HP:0010837	t	f	Hyperuricemia	Decreased circulating ceruloplasmin concentration
HP:0002149	HP:0010981	t	f	Hyperuricemia	Hypolipoproteinemia
HP:0002149	HP:0011967	t	f	Hyperuricemia	Decreased circulating copper concentration
HP:0002149	HP:0012052	t	f	Hyperuricemia	Low serum calcitriol
HP:0002149	HP:0012053	t	f	Hyperuricemia	Decreased circulating calcifediol concentration
HP:0002149	HP:0012101	t	f	Hyperuricemia	Decreased serum creatinine
HP:0002149	HP:0012153	t	f	Hyperuricemia	Hypotriglyceridemia
HP:0002149	HP:0012277	t	f	Hyperuricemia	Hypoglycinemia
HP:0002149	HP:0012279	t	f	Hyperuricemia	Hyposerinemia
HP:0002149	HP:0012417	t	f	Hyperuricemia	Hypocapnia
HP:0002149	HP:0012418	t	f	Hyperuricemia	Hypoxemia
HP:0002149	HP:0020222	t	f	Hyperuricemia	Hypohomocysteinemia
HP:0002149	HP:0030339	t	f	Hyperuricemia	Decreased circulating gonadotropin concentration
HP:0002149	HP:0030344	t	f	Hyperuricemia	Decreased circulating luteinizing hormone level
HP:0002149	HP:0030349	t	f	Hyperuricemia	Decreased circulating androgen concentration
HP:0002149	HP:0030689	t	f	Hyperuricemia	Decreased glucagon level
HP:0002149	HP:0030985	t	f	Hyperuricemia	Decreased serum bile acid concentration
HP:0002149	HP:0031242	t	f	Hyperuricemia	Decreased circulating chylomicron concentration
HP:0002149	HP:0031243	t	f	Hyperuricemia	Decreased VLDL cholesterol concentration
HP:0002149	HP:0031794	t	f	Hyperuricemia	Decreased circulating glycerol level
HP:0002149	HP:0031891	t	f	Hyperuricemia	Decreased eosinophil count
HP:0002149	HP:0031969	t	f	Hyperuricemia	Reduced blood urea nitrogen
HP:0002149	HP:0032098	t	f	Hyperuricemia	Hypomanganesemia
HP:0002149	HP:0032210	t	f	Hyperuricemia	Decreased circulating free T3
HP:0002149	HP:0032363	t	f	Hyperuricemia	Decreased circulating corticosterone level
HP:0002149	HP:0033445	t	f	Hyperuricemia	Reduced circulating acylcarnitine concentration
HP:0002149	HP:0033480	t	f	Hyperuricemia	Hypobilirubinemia
HP:0002149	HP:0034203	t	f	Hyperuricemia	Decreased iduronate sulfatase level
HP:0002149	HP:0034292	t	f	Hyperuricemia	Reduced circulating creatine concentration
HP:0002149	HP:0034441	t	f	Hyperuricemia	Decreased circulating aspartic acid concentration
HP:0002149	HP:0034869	t	f	Hyperuricemia	Reduced erythrocyte free porphyrin concentration
HP:0002149	HP:0034870	t	f	Hyperuricemia	Reduced circulating urocanic acid concentration
HP:0002149	HP:0034935	t	f	Hyperuricemia	Decreased circulating 7-dehydrocholesterol concentration
HP:0002149	HP:0034938	t	f	Hyperuricemia	Decreased circulating sialic acid concentration
HP:0002149	HP:0040171	t	f	Hyperuricemia	Decreased serum testosterone concentration
HP:0002149	HP:0040216	t	f	Hyperuricemia	Hypoinsulinemia
HP:0002149	HP:0045014	t	f	Hyperuricemia	Hypolipidemia
HP:0002149	HP:0100493	t	f	Hyperuricemia	Hypoammonemia
HP:0002149	HP:0100507	t	f	Hyperuricemia	Reduced blood folate concentration
HP:0002149	HP:0410179	t	f	Hyperuricemia	Decreased glucose-6-phosphate dehydrogenase level in blood
HP:0002149	HP:0410245	t	f	Hyperuricemia	Decreased circulating IgD concentration
HP:0002149	HP:0410289	t	f	Hyperuricemia	Hypoamylasemia
HP:0002149	HP:0410343	t	f	Hyperuricemia	Decreased circulating heparan sulfate level
HP:0002149	HP:0430073	t	f	Hyperuricemia	Decreased circulating beta-carotene concentration
HP:0002149	HP:0500132	t	f	Hyperuricemia	Hypovalinemia
HP:0002149	HP:0500133	t	f	Hyperuricemia	Hypotyrosinemia
HP:0002149	HP:0500135	t	f	Hyperuricemia	Hypotryptophanemia
HP:0002149	HP:0500136	t	f	Hyperuricemia	Hypothreoninemia
HP:0002149	HP:0500139	t	f	Hyperuricemia	Hypoprolinemia
HP:0002149	HP:0500140	t	f	Hyperuricemia	Decreased circulating hydroxyproline concentration
HP:0002149	HP:0500141	t	f	Hyperuricemia	Hypophenylalaninemia
HP:0002149	HP:0500142	t	f	Hyperuricemia	Hypolysinemia
HP:0002149	HP:0500143	t	f	Hyperuricemia	Hypoleucinemia
HP:0002149	HP:0500144	t	f	Hyperuricemia	Hypoisoleucinemia
HP:0002149	HP:0500145	t	f	Hyperuricemia	Hypohistidinemia
HP:0002149	HP:0500147	t	f	Hyperuricemia	Hypoglutaminemia
HP:0002149	HP:0500150	t	f	Hyperuricemia	Hypoglutamatemia
HP:0002149	HP:0500152	t	f	Hyperuricemia	Hypocystinemia
HP:0002149	HP:0500154	t	f	Hyperuricemia	Hypoalaninemia
HP:0002149	HP:0500157	t	f	Hyperuricemia	Hypoasparaginemia
HP:0002149	HP:0500162	t	f	Hyperuricemia	Decreased circulating carnosine concentration
HP:0002149	HP:0500163	t	f	Hyperuricemia	Hypoornithinemia
HP:0002149	HP:0500182	t	f	Hyperuricemia	Hypotaurinemia
HP:0002150	HP:0003127	t	t	Hypercalciuria	Hypocalciuria
HP:0002150	HP:0003359	t	f	Hypercalciuria	Decreased urinary sulfate
HP:0002150	HP:0011935	t	f	Hypercalciuria	Decreased urinary urate
HP:0002150	HP:0012364	t	f	Hypercalciuria	Decreased urinary potassium
HP:0002150	HP:0012365	t	f	Hypercalciuria	Hypophosphaturia
HP:0002150	HP:0012403	t	f	Hypercalciuria	Decreased urine alpha-ketoglutarate concentration
HP:0002150	HP:0012405	t	f	Hypercalciuria	Hypocitraturia
